title,date
【中期早知道】铝、塑料试多 螺纹、豆粕多单止盈 ,2018-04-10
【复盘点睛】商品多数飘红，需求回暖关注做多机会 ,2018-04-09
【中期金策略】连豆粕多单平仓 新多需谨慎 ,2018-04-09
【原油交易策略】原油今早震荡，今晚预期下跌 ,2018-04-09
【复盘点睛】债期：流动性延续宽松，债期走强 ,2018-04-09
【中期金视野】期债小幅收高，短期观望 ,2018-04-09
【中期金策略】黑色-缺乏独立驱动，铁矿跟随钢价走势 ,2018-04-09
【中期金策略】期货贴水 郑煤1805考验550支撑 ,2018-04-09
【中期金策略】塑料预期开启新一轮反弹行情关注回调做多机会 ,2018-04-09
【中期金视野】国家推进电子信息产业发展，建议关注投资机会 ,2018-04-09
【中期金策略】前期甲醇空单建议平仓出场，耐心等待进场机会。 ,2018-04-09
【中期金视野】降低实体经济负担应注重取消收费和制度成本 ,2018-04-09
【原油交易策略】原油跳空低开，今日震荡下跌 ,2018-04-09
【中期金策略】黑色-贸易战一波三折，节后首日观望为主 ,2018-04-09
【中期晨会】两大经济体碰撞下，螺纹如何演绎 ,2018-04-09
【中期早知道】沪铜、甲醇、原油逢高做空 郑棉短多 ,2018-04-09
【中期金策略】外盘下跌 内盘弱势下行。 ,2018-04-09
【中期金策略】股市大跌 拖累油价下行。 ,2018-04-09
【中期金视野】EIA数据报告解读 ,2018-04-09
【中期“加油站”|原油专题】：2016年我国原油进出口数据 ,2018-04-09
【中期金视野】中美贸易战：”骂战“的玄机 ,2018-04-08
【复盘点睛】贸易战升温工业品受累，黄金豆粕受益 ,2018-04-04
【中期金视野】期债小幅收涨，短期维持震荡 ,2018-04-04
【中期金策略】苹果1805等待交割的价格指引 ,2018-04-04
【中期金策略】预期甲醇下降趋势延续，建议关注反弹做空机会。 ,2018-04-04
【中期金策略】铁矿自身缺乏逻辑驱动，后期更多跟随成材波动 ,2018-04-04
【中期金策略】美国股市上涨 油价反弹。 ,2018-04-04
【中期“加油站”原油专题】2013-2015年中国各油田产量。 ,2018-04-04
【中期金策略】外盘上涨 内盘止跌。 ,2018-04-04
【中期金策略】废铝进口将减少，近期铝新单观望。 ,2018-04-04
【中期金策略】黑色-外围风险仍存，盘面谨慎看多 ,2018-04-04
【中期金视野】关注“结构性去杠杆”的风险和投资机会 ,2018-04-04
【中期金策略】建议短线多单及时平仓，谨慎关注空头机会。 ,2018-04-04
【中期金策略】铜精矿TC下降，新单暂观望。 ,2018-04-04
【中期金视野】美对华建议关税清单公布，贸易战硝烟短期难散 ,2018-04-04
【原油交易策略】原油昨夜震荡盘恒，今日小幅下跌。 ,2018-04-04
【中期晨会】铜价底部可期 ,2018-04-04
【中期早知道】节前多看少动 关注1809棉花短多机会 ,2018-04-04
【复盘点睛】贸易战隐忧再起，原油明显承压 ,2018-04-03
【中期金视野】环保税收个征期开启建议关注环保产业投资机会 ,2018-04-03
【中期金视野】一级市场压力来临，期债强势难延续 ,2018-04-03
【中期金策略】锌供应提升，短期不宜重仓多单。 ,2018-04-03
【中期金策略】玉米观望 等待阶段底部、趋势明朗 ,2018-04-03
【中期金策略】焦炭反弹不易 区间震荡操作 ,2018-04-03
【原油交易策略】原油今日大幅下跌，下跌趋势将持续 ,2018-04-03
【中期金视野】同等规模、金额和强度！中国展示贸易战战略 ,2018-04-03
【中期金策略】黑色-早盘震荡运行，螺纹回落后轻仓短多 ,2018-04-03
【中期金策略】中美贸易谈判关键时期，预期市场暂以震荡为主 ,2018-04-03
【中期金策略】黑色-外围风险仍有扰动，盘面谨慎看多 ,2018-04-03
【中期“加油站”|原油专题】：国内原油期货的交割（三） ,2018-04-03
【中期金策略】受股市拖累 油价大幅下挫。 ,2018-04-03
【中期晨会】棉花走势展望 ,2018-04-03
【中期金策略】外盘大幅下挫 内盘弱势下行。 ,2018-04-03
【原油交易策略】原油今早技术性反弹，下跌大趋势未变 ,2018-04-03
【中期早知道】日盘后结算提高保证金 建议减仓 ,2018-04-03
【复盘点睛】商品普遍飘红，关注短多机会 ,2018-04-02
【原油交易策略】原油向上突破可期 ,2018-04-02
【中期金策略】 油粕比价超跌后存短线交易机会 ,2018-04-02
【中期金视野】制造业向好资金趋松，期债小幅回调 ,2018-04-02
【原油交易指导】内外盘套利策略 ,2018-04-02
【中期金视野】铜精矿TC下滑，多单继续持有。 ,2018-04-02
【中期金策略】盘面结构已确认启稳，关注PTA回落做多机会。 ,2018-04-02
【中期金策略】风险事件影响，螺纹回落接多为主 ,2018-04-02
【中期金策略】铝出口同比增长，近期观望为宜。 ,2018-04-02
【中期金视野】地方债后门再关，需关注对经济的冲击 ,2018-04-02
【中期金策略】黑色-库存扰动期价，螺纹回落后再行做多 ,2018-04-02
【中期金策略】中美贸易谈判关键时期预期市场暂时以震荡为主。 ,2018-04-02
【中期“加油站”|原油专题】：国内原油期货的交割（二） ,2018-04-02
【中期金策略】焦炭、铁矿三月超跌 逢低试多 ,2018-04-02
【中期金视野】痛点反击！我国对美128项商品加征关税 ,2018-04-02
【原油交易策略】今日震荡，横向交投 ,2018-04-02
【中期晨会】豆粕走势研判 ,2018-04-02
【中期金策略】外盘休市 内盘延续企稳态势。 ,2018-04-02
【中期早知道】黑色、IC尝试多单 注意仓位控制 ,2018-04-02
【复盘点睛】期市大面积飘红，豆粕大幅增仓 ,2018-03-30
【中期金视野】资金面预期趋宽松，期债小幅收涨 ,2018-03-30
【原油交易指导】今日大幅上涨，向上突破动能不足 ,2018-03-30
【中期金策略】市场分歧加大 沪金强势回调可期 ,2018-03-30
【中期金策略】豆粕快速跳涨 短线追高需谨慎 ,2018-03-30
【中期金策略】铜市多头资金流入，前期多单继续持有。 ,2018-03-30
【中期金视野】养老金加速入市可期，资本市场流动性将受裨益 ,2018-03-30
【原油交易指导】内外盘套利策略 ,2018-03-30
【中期金策略】黑色-成材企稳，09铁矿轻仓试多 ,2018-03-30
【中期金视野】银保会首提房地产监管，风险机遇并存 ,2018-03-30
【中期金策略】镍矿到港量增加，镍新单暂观望 ,2018-03-30
【中期金策略】缺乏量能，两市或再回调 ,2018-03-30
【中期晨会】中美贸易战下的胜利者 ,2018-03-30
【中期“加油站”|原油专题】：国内原油期货的交割（一） ,2018-03-30
【中期金策略】钻井数量下降 油价止跌反弹 ,2018-03-30
【中期金策略】原油-今早技术反弹，后市看跌 ,2018-03-30
【中期金策略】黑色-螺纹本周去库力度较好，逢回调可轻仓试多 ,2018-03-30
【中期金策略】外盘止跌反弹 内盘有望企稳 ,2018-03-30
【中期早知道】铜、螺纹钢逢低试多 豆粕空单逢低减仓 ,2018-03-30
【中期“加油站”|原油专题】：我国原油期货的保证金 ,2018-03-29
【中期金策略】关注BRENT – WTI 价差做多机会 ,2018-03-29
【中期金策略】关注SC–OMAN价差做多机会 ,2018-03-29
【中期金视野】中美贸易战不会轻易休止，也不会骤然失控 ,2018-03-29
【原油交易指导】内外盘套利策略 ,2018-03-29
【原油交易指导】410 空，止损 418，目标 407。 ,2018-03-29
【原油交易指导】震荡下跌，408.5空，止损415，目标404。 ,2018-03-29
【复盘点睛】工业品受利好提振，贵金属农产品普跌 ,2018-03-29
【中期金视野】金正恩来了！中美博弈或生连锁反应 ,2018-03-29
【中期金视野】资金结构性趋紧，期债小幅收跌 ,2018-03-29
【中期金策略】3月开启的鸡蛋季节性下跌可期 ,2018-03-29
【中期金策略】减税政策利多铜价，可轻仓试多。 ,2018-03-29
【中期晨会】原油期货结算业务 ,2018-03-29
【原油交易指导】408空，411.8止损，目标405.0。 ,2018-03-29
【中期金视野】减税4000亿，先进制造业等获益匪浅 ,2018-03-29
【中期金策略】美豆05跌破 1016概率大 ,2018-03-29
【中期金策略】中小矿山有减产迹象，铁矿有修复性反弹需求 ,2018-03-29
【中期金视野】“资管新规”落地，影响近弱远强 ,2018-03-29
【中期金视野】期指：两市调整，量能有亮点 ,2018-03-29
【中期金策略】黑色-去库力度有待加强，螺纹日内盘整为主 ,2018-03-29
【中期金策略】铝杆下游启动，可尝试布局多单。 ,2018-03-29
【中期早知道】股指期货逢低做多关注SC1903和SC1906跨期套利 ,2018-03-29
【中期金策略】铁矿逼近区间下沿 考验400重要支撑 ,2018-03-28
【中期金策略】铁矿石基本面羸弱 期现货低位波动 ,2018-03-28
【中期金视野】原油期货对我国宏观经济的意义与影响 ,2018-03-28
【复盘点睛】供应增加原油走低，商品大面积飘绿 ,2018-03-28
官网：期指分化，IH调整趋势明显 ,2018-03-28
【中期金视野】贸易战再度升温，债市走暖 ,2018-03-28
【中期金策略】铝市场消费回暖，期铝有望企稳 ,2018-03-28
【中期晨会】原油，震荡筑顶，下跌可期 ,2018-03-28
【原油交易指导】横向交投。410.5多，止损405，目标413.5 ,2018-03-28
【中期金策略】反弹之后的调整，仍旧看好中小创 ,2018-03-28
【中期金策略】黑色-价格低位震荡，空单离场观望 ,2018-03-28
【原油交易指导】 406.6 附近多，403.0 止损，目标 412.0。 ,2018-03-28
【中期金策略】伦铜库存大增，远期铜价增长乏力。 ,2018-03-28
【中期金视野】原油期货上市恐难对人民币产生长期升值效果 ,2018-03-28
【原油交易指导】震荡。409.5多，止损402.5，目标412.5 ,2018-03-28
【中期金策略】弱势盘整，螺纹高库存及资金压力抑制向上高度 ,2018-03-28
【中期“加油站”|原油专题】我国的原油期货结算及风险管理 ,2018-03-28
【中期金策略】受外盘影响，内盘震荡回落。 ,2018-03-28
【中期金策略】多空交织 油价继续收跌 ,2018-03-28
【中期早知道】原油关注远月跨期套利 尝试锌多单 ,2018-03-28
【中期“加油站”|原油专题】：国内外原油期货的结算价 ,2018-03-27
【复盘点睛】钢矿有色回暖、原油明日继续看震荡 ,2018-03-27
【中期金策略】多空交织 外盘原油小幅下挫 ,2018-03-27
【中期金策略】受外盘影响 内盘原油震荡回落 ,2018-03-27
【原油交易指导】横向交投，424 多，止损 415，目标 426.5。 ,2018-03-27
【中期金策略】贸易战炒作消退 豆粕高位下跌可期 ,2018-03-27
【中期金策略】玉米下行趋势 高空持有或等待机会 ,2018-03-27
【中期金视野】金正恩到访？中美博弈或将掀起更多波澜 ,2018-03-27
【中期金视野】避险情绪消退，期债小幅走弱 ,2018-03-27
【收盘点睛】创业板指走出牛市气势 ,2018-03-27
【中期金策略】化工-特别关注PTA阶段筑底信号 ,2018-03-27
【中期金策略】中美贸易战担忧情绪缓和，价格低位企稳 ,2018-03-27
【中期金策略】原铝进口下降，谨慎试多不追高。 ,2018-03-27
【中期金策略】铜供应弹性增加，短期铜价企稳。 ,2018-03-27
【中期金策略】化工-重点关注PTA启稳后做多机会。 ,2018-03-27
【中期金策略】黑色-螺纹近远月套利逐步止盈 ,2018-03-27
【中期金视野】打破惯例！新金融监管架构成型 ,2018-03-27
【原油交易指导】原油1809，426 多，止损 415，目标 430 ,2018-03-27
【中期早知道】锌、PTA低位试多 提防豆粕、黄金冲高回落 ,2018-03-27
【复盘点睛】原油首日涨逾3%，料明日区间震荡 ,2018-03-26
【复盘点睛】大盘反弹，科技股抢眼 ,2018-03-26
【中期金视野】休止符？中美贸易战难以善了 ,2018-03-26
【中期金策略】沪铜跌破关键阻力位，短期空头思路。 ,2018-03-26
【中期金策略】郑煤底部越探越明日内尝试短多 ,2018-03-26
【中期金视野】债市狂欢回落，不应过度追涨 ,2018-03-26
【中期金策略】甲醇做空盈利，可考虑反弹加仓做空 ,2018-03-26
【中期金策略】螺纹高库存制约，走势依旧偏空 ,2018-03-26
【中期金策略】美豆1805合约背靠1046尝试短空 ,2018-03-26
【中期金策略】铝库存下降，底部可期，仍需观望。 ,2018-03-26
【中期金策略】贸易之战，利好哪些？ ,2018-03-26
【中期金视野】中美贸易战关键于争取“轻、小、短” ,2018-03-26
【中期金策略】黑色-复产逻辑下，关注多矿空螺套利 ,2018-03-26
【中期金视野】化工-重点关注甲醇反弹做空机会。 ,2018-03-26
【原油交易策略】背靠434短空 止损445 ,2018-03-26
【中期金视野】美国在线钻井数量创三年新高 ,2018-03-26
【中期金策略】关注BRENT – WTI 价差做多机会 ,2018-03-26
【中期金策略】关注SC– OMAN 价差做多机会 ,2018-03-26
【中期“加油站”原油专题】：我国原油期货参与方式（二） ,2018-03-26
【中期早知道】原油期货短多 50ETF期权推荐熊市策略 ,2018-03-26
【中期金策略】动力煤 跌势绵绵无休止 ,2018-03-23
【中期金视野】旭日VS骄阳！贸易战或开启中美史诗级对决 ,2018-03-23
【复盘点睛】工业品普跌，黑色系跌幅居前 ,2018-03-23
【中期金视野】避险需求升温，期债创5月新高 ,2018-03-23
【中期金视野】反制贸易战？以打促谈或是最好选择 ,2018-03-23
【中期“加油站”|原油专题】：我国原油期货参与方式（一） ,2018-03-23
【中期金视野】贸易战引发避险情绪 油价承压下跌 ,2018-03-23
【中期金策略】黑色-市场动荡，多矿空螺套利可继续持有 ,2018-03-23
【中期金策略】化工-甲醇做空操作已盈利，静待反弹加仓 ,2018-03-23
【中期金策略】中美贸易战升级 豆粕1809逢高卖出开仓 ,2018-03-23
【中期金策略】铝库存高位，建议观望 ,2018-03-23
【中期金策略】市场整体偏空，铝价成本可能下移 ,2018-03-23
【中期金视野】扳机在凌晨扣响！中国严阵以待 ,2018-03-23
【中期金策略】黑色-观望为主，多矿空螺套利可继续持有 ,2018-03-23
"【中期金策略】化工-重归下降趋势,关注甲醇反弹高位做空 ",2018-03-23
【有色隔夜】中美贸易战拖累板块下跌，空单加码。 ,2018-03-23
【中期早知道】多矿空螺套利持有 铜、锌、豆粕逢高试空 ,2018-03-23
【复盘点睛】玻璃跌停金属飘红，需求减少还是被延迟？ ,2018-03-22
【中期金视野】加息不及预期，债市谨慎短多 ,2018-03-22
【中期金视野】中美贸易战山雨欲来，“301调查”或成打响扳机 ,2018-03-22
【中期金策略】玻璃 盘久必跌魔咒应验 ,2018-03-22
【中期“加油站”|原油专题】：我国原油期货合约设计（二） ,2018-03-22
【中期金视野】美国原油和成品油库存下滑油价涨势可否延续？ ,2018-03-22
【异动追踪】美联储加息，油价强劲上涨，后市如何操作？ ,2018-03-22
【中期金策略】聚酯工厂有补库需求关注PTA阶段做多机会。 ,2018-03-22
【中期金策略】贸易战隐忧 美豆高位承压 ,2018-03-22
【中期金策略】沪深两市V型反弹，市场要企稳？ ,2018-03-22
【中期金策略】黑色-多矿空螺套利谨慎持有 ,2018-03-22
【中期金视野】美联储加息落地，央行反应符合预期 ,2018-03-22
【中期金策略】两市开盘后冲高回落，早盘策略如何调整？ ,2018-03-22
【中期金策略】受原油成本复工需求影响，化工品回暖。 ,2018-03-22
【中期金策略】铁矿盘面跌至60美金附近价格或有反复 ,2018-03-22
【中期商品基差】20180322 ,2018-03-22
【一句话评期货】20180322 ,2018-03-22
【异动追踪】今日苹果高开，注意盘中风险 ,2018-03-22
【中期金策略】金融期货试多，锌、PTA轻仓短多 ,2018-03-22
0228中期交易指导 ,2018-02-28
0227中期交易指导 ,2018-02-27
0226中期交易指导 ,2018-02-26
0223中期交易指导 ,2018-02-22
0222中期交易指导 ,2018-02-22
0214中期交易指导 ,2018-02-13
0213中期交易指导 ,2018-02-12
0212中期交易指导 ,2018-02-12
0209中期交易指导 ,2018-02-08
0208中期交易指导 ,2018-02-08
0207中期交易指导 ,2018-02-08
0206中期交易指导 ,2018-02-08
0205中期交易指导 ,2018-02-08
0202中期交易指导 ,2018-02-01
0201中期交易指导 ,2018-02-01
0131中期交易指导 ,2018-01-31
0130中期交易指导 ,2018-01-31
0129中期交易指导 ,2018-01-26
0126中期交易指导 ,2018-01-25
0125中期交易指导 ,2018-01-24
0124中期交易指导 ,2018-01-23
0123中期交易指导 ,2018-01-22
0122中期交易指导 ,2018-01-19
0119中期交易指导 ,2018-01-18
0118中期交易指导 ,2018-01-17
0117中期交易指导 ,2018-01-17
0116中期交易指导 ,2018-01-17
0115中期交易指导 ,2018-01-17
0112中期交易指导 ,2018-01-12
0111中期交易指导 ,2018-01-11
0110中期交易指导 ,2018-01-10
0109中期交易指导 ,2018-01-08
0108中期交易指导 ,2018-01-08
0105中期交易指导 ,2018-01-05
0104中期交易指导 ,2018-01-03
0103中期交易指导 ,2018-01-03
1225中期交易指导 ,2017-12-25
1222中期交易指导 ,2017-12-21
1221中期交易指导 ,2017-12-20
1220中期交易指导 ,2017-12-20
1219中期交易指导 ,2017-12-20
1218中期交易指导 ,2017-12-18
1215中期交易指导 ,2017-12-15
1214中期交易指导 ,2017-12-14
1213中期交易指导 ,2017-12-14
1212中期交易指导 ,2017-12-14
1211中期交易指导 ,2017-12-08
1208中期交易指导 ,2017-12-08
1207中期交易指导 ,2017-12-07
1206中期交易指导 ,2017-12-06
1205中期交易指导 ,2017-12-05
1204中期交易指导 ,2017-12-05
1201中期交易指导 ,2017-11-30
1130中期交易指导 ,2017-11-30
1129中期交易指导 ,2017-11-28
1128中期交易指导 ,2017-11-27
1127中期交易指导 ,2017-11-27
1124中期交易指导 ,2017-11-23
1123中期交易指导 ,2017-11-23
1122中期交易指导 ,2017-11-22
1121中期交易指导 ,2017-11-21
1120中期交易指导 ,2017-11-20
1117今日金融通直播 ,2017-11-17
1117中期交易指导 ,2017-11-17
1116中期交易指导 ,2017-11-17
1116收评：商品多数“遇寒潮” PVC领跌逾3%锰硅走高 ,2017-11-16
1116午评：商品多数飘绿 黑色系分化硅铁领涨焦煤领跌 ,2017-11-16
1116今日金融通直播 ,2017-11-16
1115收评：商品空头雄霸天下 橡胶跌逾6%沪镍PVC跌停 ,2017-11-15
1115今日金融通直播 ,2017-11-15
1114收评：淀粉走高盘中涨近5% 焦炭热卷小幅拉升 ,2017-11-14
1114午评：黑色能化强势PTA领涨逾2% 油脂类下探棕榈领跌 ,2017-11-14
1115中期交易指导 ,2017-11-14
1114中期交易指导 ,2017-11-14
1114今日金融通直播 ,2017-11-14
1113收评：化工品强势PTA涨近3% 黑色系均走红焦炭独跌 ,2017-11-13
1113午评：商品市场多数飘红 黑色系回暖热卷领涨逾2% ,2017-11-13
1113今日金融通直播 ,2017-11-13
1113中期交易指导 ,2017-11-13
1110收评：有色回暖多数飘红 黑色系分化焦炭领跌逾3% ,2017-11-10
1110今日金融通直播 ,2017-11-10
1110中期交易指导 ,2017-11-10
1109午评：有色仍齐飘绿沪铝领跌 双焦走红涨逾2% ,2017-11-09
1109中期交易指导 ,2017-11-09
1109今日金融通直播 ,2017-11-09
1108中期交易指导 ,2017-11-09
1108收评：铁矿石、橡胶尾盘跳水 淀粉涨至7个月来新高 ,2017-11-08
1108今日金融通直播 ,2017-11-08
1107午评：商品普涨黑色系维持强势 焦炭、铁矿石涨超2% ,2017-11-07
1107今日金融通直播 ,2017-11-07
1107中期交易指导 ,2017-11-07
1106收评：黑色化工强势上涨 铁矿石继续走高暴涨6.12% ,2017-11-06
1106午评：黑色系整体大幅走高 焦炭拉升铁矿石暴涨逾5% ,2017-11-06
1106中期交易指导 ,2017-11-06
1106今日金融通直播 ,2017-11-06
1103收评：化工品午后进一步上涨 郑醇PP涨逾2% ,2017-11-03
1103午评：商品多数飘红 能化黑色系强势焦煤领涨近3% ,2017-11-03
1103中期交易指导 ,2017-11-03
1103今日金融通直播 ,2017-11-03
1102收评：黑色系涨幅进一步扩大 焦煤反超沪镍暴涨近6% ,2017-11-02
1102午评：黑色系回暖双焦大涨 沪镍仍强领涨逾5% ,2017-11-02
1102中期交易指导 ,2017-11-02
1102今日金融通直播 ,2017-11-02
1101午评：大宗商品“开门红” 有色金属拉涨沪镍触涨停 ,2017-11-01
1101中期交易指导 ,2017-11-01
1101今日金融通直播 ,2017-11-01
1031收评：有色系强沪镍领涨 黑色系分化焦煤跌逾4% ,2017-10-31
1031午评：商品多数下挫黑色系大跌 焦煤跳水跌近4% ,2017-10-31
1031中期交易指导 ,2017-10-31
1031今日金融通直播 ,2017-10-31
1030收评：商品多数飘绿黑色普跌 硅铁盘中跳水跌逾4% ,2017-10-30
1030午评：能化、黑色分化有色系弱 硅铁盘中跌逾3% ,2017-10-30
1030中期交易指导 ,2017-10-30
1027午评：商品多数飘绿 黑色系重挫铁矿石领跌超4% ,2017-10-27
1027今日金融通直播 ,2017-10-27
1027中期交易指导 ,2017-10-27
1026收评：能化下挫 黑色系分化加剧热卷领跌逾3% ,2017-10-26
1026午评;黑色系走势分化 热卷领跌硅铁领涨4.56% ,2017-10-26
1026今日金融通直播 ,2017-10-26
1026中期交易指导 ,2017-10-26
1025收评：黑色系分化焦炭拉升 能化下挫沥青独涨近3% ,2017-10-25
1025午评：商品多数下跌 黑色系、能化整体下挫齐跳水 ,2017-10-25
1025今日金融通直播 ,2017-10-25
1025中期交易指导 ,2017-10-25
1024午评;有色系强势黑色系下挫 沪铜领涨焦煤领跌 ,2017-10-24
1024今日金融通直播 ,2017-10-24
1024中期交易指导 ,2017-10-24
1023午评：黑色系走势分化 硅铁领涨2.98%焦炭领跌 ,2017-10-23
1023中期交易指导 ,2017-10-23
1023今日金融通直播 ,2017-10-23
1020收评：黑色系集体强势 铁矿石暴涨螺纹热卷涨超4% ,2017-10-20
1020午评：黑色系整体回暖 化工品走强PVC领涨3.34% ,2017-10-20
1020中期交易指导 ,2017-10-20
1020今日金融通直播 ,2017-10-20
1019午评：黑色系大幅下挫 焦炭跌近6%焦煤铁矿跌超4% ,2017-10-19
1019今日金融通直播 ,2017-10-19
1019中期交易指导 ,2017-10-19
1018收评：黑色、有色齐齐下挫 焦炭、沪铅大跌超3% ,2017-10-18
1018午评：大宗商品涨跌互现 有色系跌黑色系走势不明朗 ,2017-10-18
1018今日金融通直播 ,2017-10-18
1018中期交易指导 ,2017-10-18
1017收盘：商品市场午后黑色系仍显低迷 焦炭跌至5.31% ,2017-10-17
1017今日金融通直播 ,2017-10-17
1017中期交易指导 ,2017-10-17
1016收评;黑色系强势铁矿石领涨3.81% 沪铜涨超3%创新高 ,2017-10-16
1016午评：大宗商品多数飘红 黑色系领涨热卷涨近3% ,2017-10-16
1016中期交易指导 ,2017-10-16
1016今日金融通直播 ,2017-10-16
1013收评：黑色系午后集体狂飙 焦煤、热卷奔涨停 ,2017-10-13
1013午评：黑色系全线上涨 焦煤、热卷大涨超4% ,2017-10-13
1013今日金融通直播 ,2017-10-13
1013中期交易指导 ,2017-10-13
1012收评：商品市场转暖黑色系拉升 热卷、焦煤涨近4% ,2017-10-12
1012午评：大宗商品涨跌分化 沪镍领涨甲醇下跌近3% ,2017-10-12
1012今日金融通直播 ,2017-10-12
1012中期交易指导 ,2017-10-12
1011收评：商品多数下跌 焦煤冲高回落甲醇领跌超3% ,2017-10-11
1011午评：大宗商品涨跌互现 焦煤盘中快速拉升涨超3% ,2017-10-11
1011今日金融通直播 ,2017-10-11
1011中期交易指导 ,2017-10-11
1010中期交易指导 ,2017-10-11
1009收评：黑色系两极分化 有色强势领涨沪锌沪镍涨逾3% ,2017-10-09
1009午评：商品冲高回落 焦煤盘中跳水跌破节前低点 ,2017-10-09
1009中期交易指导 ,2017-10-09
1009今日金融通直播 ,2017-10-09
0929收评;商品午后多数飘红 有色强势沪铅大涨3.34% ,2017-09-29
0929今日金融通直播 ,2017-09-29
0929中期交易指导 ,2017-09-29
0928收评：大宗商品大面积飘绿 橡胶封死跌停 ,2017-09-28
0928午评：橡胶惨遭跌停 鸡蛋盘中快速拉升涨超2% ,2017-09-28
0928今日金融通直播 ,2017-09-28
0928中期交易指导 ,2017-09-28
0927收评：黑色系午后反弹 铁矿螺纹热卷大幅拉升 ,2017-09-27
0927午评：大宗商品涨跌分化 热卷领涨焦炭跌1.58% ,2017-09-27
0927中期交易指导 ,2017-09-27
0927今日金融通直播 ,2017-09-27
0926收评：商品多数上涨黑色系分化 沪锌全天领涨超2% ,2017-09-26
0926午评：商品市场略有回暖 沪锌涨近3%农产品偏弱 ,2017-09-26
0926中期交易指导 ,2017-09-26
0926今日金融通直播 ,2017-09-26
0925今日金融通直播 ,2017-09-25
中期交易指导0925 ,2017-09-25
0922午评：黑色系续跌多品种重挫 农产品逆势上行 ,2017-09-22
0922今日金融通直播 ,2017-09-22
中期交易指导0922 ,2017-09-22
0921收评：黑色系重挫焦煤收跌逾5% 有色金属独木难支 ,2017-09-21
0921午评：锰硅暴跌逾6%至跌停 沪铅沪铝表现抗跌 ,2017-09-21
中期交易指导0921 ,2017-09-21
0921今日金融通直播 ,2017-09-21
中期交易指导0920 ,2017-09-20
0920收评：铁矿跳水黑色仍存变数 沪铝爆发创6年新高 ,2017-09-20
0920午评：有色金属集体爆发 沪铅领涨逾3%硅铁领跌 ,2017-09-20
0920今日金融通直播 ,2017-09-20
马来西亚反增产传闻打压橡胶 ,2017-09-19
四季度动力煤价格拐点可能提前 ,2017-09-19
上周国内港口食用棕榈油库存总量环比增11.9% ,2017-09-19
中期交易指导0919 ,2017-09-19
有色金属普遍回暖，期价回升 ,2017-09-18
国内期市午盘多数飘绿，黑色系仍处低迷双焦领跌 ,2017-09-18
Shibor多数上涨，且短期品种涨幅明显扩大 ,2017-09-18
中期交易指导0918 ,2017-09-18
0915收评：能化品种遭重挫 焦煤跌逾7%橡胶跌逾5% ,2017-09-15
0915午评：商品多数下挫黑色系普跌 焦煤跌逾4% ,2017-09-15
0915今日金融通直播 ,2017-09-15
中期交易指导0915 ,2017-09-15
0914收评：商品午后多数飘绿 黑色系跌幅扩大铁矿跌近6% ,2017-09-14
0914午评：黑色系走弱农产品偏强 铁矿跌近3%沪铅继续上行 ,2017-09-14
0914今日金融通直播 ,2017-09-14
中期交易指导0914 ,2017-09-14
0913收评：大宗商品多数走跌 硅铁跌近4%沪铅领涨逾3% ,2017-09-13
0913午评：商品普跌能化品种受挫 沪铅强势领涨3% ,2017-09-13
0913今日金融通直播 ,2017-09-13
中期交易指导0913 ,2017-09-13
0912收评：商品普涨黑色系集体上行 “双焦”大涨超4% ,2017-09-12
0912午评：有色和能化品种强势 “双焦”、甲醇大幅上涨 ,2017-09-12
0912今日金融通直播 ,2017-09-12
中期交易指导0912 ,2017-09-12
0911收评：商品午后略有回暖 棕榈、沪铝强势拉升 ,2017-09-11
0911午评：有色金属受挫沪镍跌近4% 动力煤逆市上涨 ,2017-09-11
中期交易指导0911 ,2017-09-11
0911今日金融通直播 ,2017-09-11
0908收评：大宗商品多数下跌 橡胶、沥青跌逾4% ,2017-09-08
0908午评：大宗商品普跌 黑色系冲高回落“双焦”坚挺 ,2017-09-08
中期交易指导0908 ,2017-09-08
0908今日金融通直播 ,2017-09-08
中期交易指导0907 ,2017-09-07
中期交易指导0906 ,2017-09-06
0906今日金融通直播 ,2017-09-06
0905午评：能化品种普遍走跌 沥青跌逾2%橡胶逆市领涨 ,2017-09-05
中期交易指导0905 ,2017-09-05
0905今日金融通直播 ,2017-09-05
0904午评：大宗商品多数上涨 “双焦”受挫棉花大涨超3% ,2017-09-04
中期交易指导0904 ,2017-09-04
0904今日金融通直播 ,2017-09-04
0901午评：商品九月“开门红” 热卷、螺纹大涨近5% ,2017-09-01
中期交易指导0901 ,2017-09-01
0901今日金融通直播 ,2017-09-01
0831午评：黑色系开启反弹 铁矿石大涨超3% ,2017-08-31
0831今日金融通直播 ,2017-08-31
中期交易指导0831 ,2017-08-31
0830收评：大宗商品跌多涨少 焦煤领跌沪铝领涨2.5% ,2017-08-30
0830午评：大宗商品普遍下挫 黑色系领跌焦煤跌超4% ,2017-08-30
中期交易指导0830 ,2017-08-30
0830今日金融通直播 ,2017-08-30
0829收评：化工品反弹黑色系继续下跌 硅铁午后封死跌停 ,2017-08-29
0829午评：有色偏强黑色系依旧走跌 焦煤焦炭跌逾2% ,2017-08-29
0829今日金融通直播 ,2017-08-29
中期交易指导0829 ,2017-08-29
0828午评：商品大面积飘绿黑色系受挫 铁矿石大跌近5% ,2017-08-28
中期交易指导0828 ,2017-08-28
0828今日金融通直播 ,2017-08-28
